dataset,basestock,constant,capped_base_stock,exponential_L4_c1_2,normal_std30_L4_c1_2,poisson_L4_c1_2
beta_a0p5_b2_M100_L4_c1_2_train.json,1556.96,1433.61,1428.8,1420.655328,1426.537049,1424.013043
beta_a0p5_b2_M100_L4_c1_2_test.json,1561.193,1420.162,1415.938,1415.672292,1418.630252,1421.713589
beta_a0p5_b10_M500_L4_c1_2_train.json,2032.84,1871.52,1871.49,1871.37716,1871.375276,1869.016077
beta_a0p5_b10_M500_L4_c1_2_test.json,1944.469,1803.067,1798.819,1801.327474,1801.558522,1800.012655
beta_a0p5_b10_M50_L4_c1_2_train.json,196.47,182.35,197.37,181.5260133,181.6374059,181.3422642
beta_a0p5_b10_M50_L4_c1_2_test.json,198.362,183.458,198.897,183.3173703,183.6226845,183.295042
beta_a0p5_b10_M200_L4_c1_2_train.json,787.14,726.03,728.66,726.039564,725.4965799,724.8372896
beta_a0p5_b10_M200_L4_c1_2_test.json,787.339,733.475,736.167,733.488141,732.1941961,731.9966519
beta_a0p5_b10_M20_L4_c1_2_train.json,80.53,90.48,80.53,77.84181637,78.15255843,77.95112608
beta_a0p5_b10_M20_L4_c1_2_test.json,82.331,91.006,82.331,79.7735411,79.77187498,79.80366271
beta_a0p5_b10_M100_L4_c1_2_train.json,378.23,350.84,369.87,350.7984011,350.0312434,349.7901174
beta_a0p5_b10_M100_L4_c1_2_test.json,388.71,360.543,377.558,360.8297898,359.9837969,359.9794363
beta_a0p5_b1_M500_L4_c1_2_train.json,12193.18,10856.69,10727.27,10730.55843,10736.1428,10736.04663
beta_a0p5_b1_M500_L4_c1_2_test.json,12133.633,10753.484,10706.288,10718.24475,10733.93511,10704.20211
beta_a0p5_b1_M50_L4_c1_2_train.json,1205.34,1063.47,1060.01,1055.824819,1059.795371,1058.034834
beta_a0p5_b1_M50_L4_c1_2_test.json,1215.764,1081.358,1073.665,1074.195218,1073.322862,1072.888628
beta_a0p5_b1_M200_L4_c1_2_train.json,4889.31,4333.55,4284.51,4286.554781,4282.729165,4287.793399
beta_a0p5_b1_M200_L4_c1_2_test.json,4835.058,4298.334,4271.305,4273.6789,4274.355777,4269.996481
beta_a0p5_b1_M20_L4_c1_2_train.json,483.45,427.61,430.04,424.8028084,422.8849741,423.5322192
beta_a0p5_b1_M20_L4_c1_2_test.json,485.814,431.952,435.78,432.1291399,429.8717839,430.1829115
beta_a0p5_b1_M100_L4_c1_2_train.json,2488.96,2251.01,2210.11,2211.445722,2203.90709,2205.40232
beta_a0p5_b1_M100_L4_c1_2_test.json,2417.399,2171.87,2153.742,2152.502216,2155.310906,2154.55976
beta_a0p5_b0p5_M500_L4_c1_2_train.json,15695.2,13577.32,13440.97,13435.92548,13448.4651,13437.41949
beta_a0p5_b0p5_M500_L4_c1_2_test.json,15888.864,13605.504,13438.612,13471.2837,13448.98989,13472.53513
beta_a0p5_b0p5_M50_L4_c1_2_train.json,1578.93,1406.87,1372.33,1371.092554,1369.257807,1367.072233
beta_a0p5_b0p5_M50_L4_c1_2_test.json,1602.567,1377.574,1362.864,1358.649914,1356.488852,1358.874259
beta_a0p5_b0p5_M200_L4_c1_2_train.json,6428.07,5537.92,5403.2,5401.474532,5401.633961,5404.378655
beta_a0p5_b0p5_M200_L4_c1_2_test.json,6393.8,5522.442,5437.057,5451.461472,5445.226122,5460.054188
beta_a0p5_b0p5_M20_L4_c1_2_train.json,665.62,554.9,579.93,549.2638904,551.0103797,550.1983098
beta_a0p5_b0p5_M20_L4_c1_2_test.json,641.242,556.143,565.722,547.798968,554.2446223,550.1690557
beta_a0p5_b0p5_M100_L4_c1_2_train.json,3194.8,2761.26,2740.27,2734.651087,2739.531182,2726.456052
beta_a0p5_b0p5_M100_L4_c1_2_test.json,3207.864,2767.309,2730.105,2742.090041,2752.491626,2730.052915
