dataset,L,h,p,N,num_periods,mean_d,opt_capped_S,opt_capped_cap,avg_cost_capped
zinb_pi0p85_r10_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.99338,0,0,1.7738928571428572
zinb_pi0p85_r10_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.3768,0,0,0.6728571428571428
zinb_pi0p85_r20_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,26.97368,0,0,48.16728571428571
zinb_pi0p85_r20_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,12.03582,0,0,21.492535714285715
zinb_pi0p85_r20_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.05404,0,0,12.5965
zinb_pi0p85_r20_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.54986,0,0,8.12475
zinb_pi0p85_r20_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.05016,0,0,3.661
zinb_pi0p85_r20_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.76,0,0,1.3571428571428572
zinb_pi0p85_r2_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.75454,0,0,4.9188214285714285
zinb_pi0p85_r2_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.15434,0,0,2.0613214285714285
zinb_pi0p85_r2_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.68912,0,0,1.2305714285714286
zinb_pi0p85_r2_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.44654,0,0,0.7973928571428571
zinb_pi0p85_r2_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.20354,0,0,0.36346428571428574
zinb_pi0p85_r2_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.07454,0,0,0.13310714285714287
zinb_pi0p85_r40_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,55.16274,46,0,98.50489285714286
zinb_pi0p85_r40_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,24.18134,0,0,43.18096428571429
zinb_pi0p85_r40_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,14.26522,0,0,25.473607142857144
zinb_pi0p85_r40_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.96936,0,0,16.016714285714286
zinb_pi0p85_r40_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.0303,0,0,7.1969642857142855
zinb_pi0p85_r40_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.50802,0,0,2.692892857142857
zinb_pi0p85_r5_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.73194,0,0,12.02132142857143
zinb_pi0p85_r5_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.06434,0,0,5.472035714285714
zinb_pi0p85_r5_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.73542,0,0,3.0989642857142856
zinb_pi0p85_r5_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.1311,0,0,2.0198214285714284
zinb_pi0p85_r5_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.50392,0,0,0.8998571428571429
zinb_pi0p85_r5_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.18472,0,0,0.32985714285714285
